date,vehicle,vehicle_name,vehicle_type,capacity_kg,used_capacity_kg,store,arrival_min,arrival_time,tw_start_min,tw_end_min,tw_start_time,tw_end_time,load_kg
2026-01-09,1,Fixed-All Over JH-2,Fixed,2000,1869,AM E W Link A Rd Sonari JSR,492,08:12,600,720,10:00,12:00,1869
2026-01-09,2,Fixed-All Over JH-3,Fixed,2000,1856,AM Babugaoun Chowk New HZB,523,08:43,480,600,08:00,10:00,876
2026-01-09,2,Fixed-All Over JH-3,Fixed,2000,1856,AM New Nutan Nagar HZB,540,09:00,540,660,09:00,11:00,1856
2026-01-09,3,Fixed-All Over JH-4,Fixed,2000,3928,AM Bargain RNC,480,08:00,480,600,08:00,10:00,614
2026-01-09,3,Fixed-All Over JH-4,Fixed,2000,3928,AM Kusai Colony RNC,511,08:31,420,540,07:00,09:00,1958
2026-01-09,3,Fixed-All Over JH-4,Fixed,2000,3928,ASM Aayodhya Puri RC,596,09:56,480,600,08:00,10:00,307
2026-01-09,3,Fixed-All Over JH-4,Fixed,2000,3928,AM Tatisilway Rd RNC,623,10:23,540,660,09:00,11:00,722
2026-01-09,3,Fixed-All Over JH-4,Fixed,2000,3928,AM Premnagar Rd No 3 Latma RNC,671,11:11,660,780,11:00,13:00,1414
2026-01-09,3,Fixed-All Over JH-4,Fixed,2000,3928,ASM Tupudana Chowk,694,11:34,720,840,12:00,14:00,1928
2026-01-09,4,Fixed-All Over JH-5,Fixed,2000,1946,AM Markham HZB,480,08:00,480,600,08:00,10:00,365
2026-01-09,4,Fixed-All Over JH-5,Fixed,2000,1946,AM Julu Park HB,500,08:20,420,540,07:00,09:00,977
2026-01-09,4,Fixed-All Over JH-5,Fixed,2000,1946,AM Kallu Chowk HZB,518,08:38,420,540,07:00,09:00,1097
2026-01-09,4,Fixed-All Over JH-5,Fixed,2000,1946,AM Sindoor HZB,540,09:00,540,660,09:00,11:00,1596
2026-01-09,4,Fixed-All Over JH-5,Fixed,2000,1946,ASM Sinchai Colony Chowk HB,561,09:21,480,600,08:00,10:00,1946
2026-01-09,5,Fixed-All Over JH-6,Fixed,1800,1705,AM Shiv Mandir Rd Parsudih JSR,428,07:08,420,540,07:00,09:00,464
2026-01-09,5,Fixed-All Over JH-6,Fixed,1800,1705,ASM Chhota Govindpur JD,452,07:32,540,660,09:00,11:00,1508
2026-01-09,5,Fixed-All Over JH-6,Fixed,1800,1705,AM New Parsudih JSR,478,07:58,480,600,08:00,10:00,1705
2026-01-09,6,Fixed-All Over JH-7,Fixed,1800,1737,AM PITAMBRAM PALACE RNC,584,09:44,480,600,08:00,10:00,1016
2026-01-09,6,Fixed-All Over JH-7,Fixed,1800,1737,AM Khunti Road Tupudana Chowk RNC,694,11:34,720,840,12:00,14:00,1737
2026-01-09,7,Fixed-All Over JH-8,Fixed,1800,1778,AM TAGORE HILL RNC,577,09:37,480,600,08:00,10:00,1228
2026-01-09,7,Fixed-All Over JH-8,Fixed,1800,1778,AM Indrapuri Ratu Rd RNC,660,11:00,660,780,11:00,13:00,1540
2026-01-09,7,Fixed-All Over JH-8,Fixed,1800,1778,AM New Devi Mandap RNC,692,11:32,720,840,12:00,14:00,1778
2026-01-09,8,Fixed-All Over JH-9,Fixed,1800,1604,AM TELCO NEW JSR,437,07:17,600,720,10:00,12:00,843
2026-01-09,8,Fixed-All Over JH-9,Fixed,1800,1604,AM Manifit Rd Kalimali JSR,461,07:41,600,720,10:00,12:00,999
2026-01-09,8,Fixed-All Over JH-9,Fixed,1800,1604,AM Rd Number 10 Adityapur 2 JSR,488,08:08,540,660,09:00,11:00,1604
2026-01-09,9,Fixed-All Over JH-10,Fixed,1800,1777,AM New Rd No 1 Sankosai JSR,447,07:27,480,600,08:00,10:00,158
2026-01-09,9,Fixed-All Over JH-10,Fixed,1800,1777,AM Baradwari JSR,467,07:47,540,660,09:00,11:00,967
2026-01-09,9,Fixed-All Over JH-10,Fixed,1800,1777,AM Zakirnagar New JSR,486,08:06,600,720,10:00,12:00,1777
2026-01-09,10,Fixed-All Over JH-11,Fixed,1800,1763,AM Pahari RNC,360,06:00,360,480,06:00,08:00,854
2026-01-09,10,Fixed-All Over JH-11,Fixed,1800,1763,AM Hindpiri RNC,378,06:18,360,480,06:00,08:00,1032
2026-01-09,10,Fixed-All Over JH-11,Fixed,1800,1763,AM Pe Pee Compound RNC,420,07:00,420,540,07:00,09:00,1763
2026-01-09,11,Fixed-All Over JH-12,Fixed,1800,1782,AM Cheshire Home Road RNC,594,09:54,480,600,08:00,10:00,1301
2026-01-09,11,Fixed-All Over JH-12,Fixed,1800,1782,AM Upper Hatia Rd Hatia RNC,694,11:34,720,840,12:00,14:00,1782
2026-01-09,12,Fixed-All Over JH-13,Fixed,1800,1715,AM Bariatu Housing RNC,398,06:38,360,480,06:00,08:00,1341
2026-01-09,12,Fixed-All Over JH-13,Fixed,1800,1715,AM Kanke Block RNC,480,08:00,480,600,08:00,10:00,1715
2026-01-09,13,Fixed-All Over JH-14,Fixed,1800,1698,AM Mahaveer Trade Center Gamharia JSR,432,07:12,420,540,07:00,09:00,223
2026-01-09,13,Fixed-All Over JH-14,Fixed,1800,1698,AM Railway Colony JDR,458,07:38,540,660,09:00,11:00,589
2026-01-09,13,Fixed-All Over JH-14,Fixed,1800,1698,AM Dindly Basti Rd Adityapur JSR,474,07:54,600,720,10:00,12:00,862
2026-01-09,13,Fixed-All Over JH-14,Fixed,1800,1698,AM Ghat Rd Kadma JSR,493,08:13,600,720,10:00,12:00,1698
2026-01-09,14,Fixed-All Over JH-15,Fixed,1800,1708,AM New Itki Rd ITI Bus Stand RNC,660,11:00,660,780,11:00,13:00,547
2026-01-09,14,Fixed-All Over JH-15,Fixed,1800,1708,AM Argora KM Road RNC,699,11:39,600,720,10:00,12:00,1708
2026-01-09,15,Fixed-All Over JH-16,Fixed,1800,1318,AM Ravi Steel RNC,673,11:13,660,780,11:00,13:00,505
2026-01-09,15,Fixed-All Over JH-16,Fixed,1800,1318,AM Piskamore Ratu Rd RNC,693,11:33,720,840,12:00,14:00,1318
2026-01-09,16,Fixed-All Over JH-17,Fixed,1800,1777,AM Ramnagar HZB,517,08:37,420,540,07:00,09:00,919
2026-01-09,16,Fixed-All Over JH-17,Fixed,1800,1777,AM Zakir Hussain Rd HZB,533,08:53,420,540,07:00,09:00,1180
2026-01-09,16,Fixed-All Over JH-17,Fixed,1800,1777,AM Hurhuru Chowk HZB,551,09:11,540,660,09:00,11:00,1465
2026-01-09,16,Fixed-All Over JH-17,Fixed,1800,1777,AM Ratu Rd Kamre RNC,696,11:36,720,840,12:00,14:00,1777
2026-01-09,17,Fixed-All Over JH-18,Fixed,1800,1237,AM Sail City RNC,660,11:00,660,780,11:00,13:00,318
2026-01-09,17,Fixed-All Over JH-18,Fixed,1800,1237,AM Old Argora RNC,681,11:21,660,780,11:00,13:00,856
2026-01-09,17,Fixed-All Over JH-18,Fixed,1800,1237,AM New Piper Toli RNC,698,11:38,720,840,12:00,14:00,1237
2026-01-09,18,Adhoc-Ranchi-1,Adhoc,1800,1720,AM RIMS Jora Talab RNC,454,07:34,420,540,07:00,09:00,289
2026-01-09,18,Adhoc-Ranchi-1,Adhoc,1800,1720,AM Getlatu RNC,480,08:00,480,600,08:00,10:00,889
2026-01-09,18,Adhoc-Ranchi-1,Adhoc,1800,1720,ASM Adalhatu Morabadi,511,08:31,420,540,07:00,09:00,1720
2026-01-09,19,Adhoc-Ranchi-2,Adhoc,1800,1712,AM JP Market Dhurwa RNC,360,06:00,360,480,06:00,08:00,819
2026-01-09,19,Adhoc-Ranchi-2,Adhoc,1800,1712,AM Panchmukhi Mandir Dhurwa RNC,420,07:00,420,540,07:00,09:00,1712
2026-01-09,20,Adhoc-Ranchi-3,Adhoc,1800,1496,AM Kathal More RNC,420,07:00,420,540,07:00,09:00,1288
2026-01-09,20,Adhoc-Ranchi-3,Adhoc,1800,1496,AM New Chunabhatta RNC,446,07:26,360,480,06:00,08:00,1496
2026-01-09,21,Adhoc-Ranchi-4,Adhoc,1800,1770,AM Super Store Harmu RNC,678,11:18,660,780,11:00,13:00,1204
2026-01-09,21,Adhoc-Ranchi-4,Adhoc,1800,1770,ASM Imli Chowk Harmu,693,11:33,720,840,12:00,14:00,1770
2026-01-09,22,Adhoc-Ranchi-5,Adhoc,1800,1667,AM Doranda RNC,397,06:37,360,480,06:00,08:00,120
2026-01-09,22,Adhoc-Ranchi-5,Adhoc,1800,1667,AM Lalpur RNC,480,08:00,480,600,08:00,10:00,575
2026-01-09,22,Adhoc-Ranchi-5,Adhoc,1800,1667,AM WC LALPUR RNC,495,08:15,420,540,07:00,09:00,1667
2026-01-09,23,Adhoc-Hazaribagh-6,Adhoc,1800,3569,ASM AG Colony Kadru,360,06:00,360,480,06:00,08:00,607
2026-01-09,23,Adhoc-Hazaribagh-6,Adhoc,1800,3569,AM Hinoo Chowk RNC,380,06:20,360,480,06:00,08:00,1784
2026-01-09,23,Adhoc-Hazaribagh-6,Adhoc,1800,3569,AM Chutia Main Road RNC,455,07:35,360,480,06:00,08:00,13
2026-01-09,23,Adhoc-Hazaribagh-6,Adhoc,1800,3569,AM Tatisilwai Chowk RNC,489,08:09,420,540,07:00,09:00,1569
2026-01-10,0,Fixed-All Over JH-1,Fixed,2000,1949,AM Dimna Paridih Rd Dimna JSR,428,07:08,420,540,07:00,09:00,571
2026-01-10,0,Fixed-All Over JH-1,Fixed,2000,1949,AM New Parsudih JSR,463,07:43,480,600,08:00,10:00,1070
2026-01-10,0,Fixed-All Over JH-1,Fixed,2000,1949,AM Rd Number 10 Adityapur 2 JSR,488,08:08,540,660,09:00,11:00,1949
2026-01-10,1,Fixed-All Over JH-2,Fixed,2000,1914,AM Shiv Mandir Rd Parsudih JSR,427,07:07,420,540,07:00,09:00,959
2026-01-10,1,Fixed-All Over JH-2,Fixed,2000,1914,AM TELCO NEW JSR,455,07:35,600,720,10:00,12:00,1740
2026-01-10,1,Fixed-All Over JH-2,Fixed,2000,1914,AM Kendih Main Rd Kapali JSR,489,08:09,540,660,09:00,11:00,1914
2026-01-10,2,Fixed-All Over JH-3,Fixed,2000,1988,AM Kathal More RNC,523,08:43,420,540,07:00,09:00,860
2026-01-10,2,Fixed-All Over JH-3,Fixed,2000,1988,AM Argora KM Road RNC,603,10:03,600,720,10:00,12:00,1532
2026-01-10,2,Fixed-All Over JH-3,Fixed,2000,1988,AM Upper Hatia Rd Hatia RNC,694,11:34,720,840,12:00,14:00,1988
2026-01-10,3,Fixed-All Over JH-4,Fixed,2000,1973,AM Tatisilwai Chowk RNC,523,08:43,420,540,07:00,09:00,422
2026-01-10,3,Fixed-All Over JH-4,Fixed,2000,1973,AM Tatisilway Rd RNC,540,09:00,540,660,09:00,11:00,785
2026-01-10,3,Fixed-All Over JH-4,Fixed,2000,1973,AM Getlatu RNC,564,09:24,480,600,08:00,10:00,1589
2026-01-10,3,Fixed-All Over JH-4,Fixed,2000,1973,AM Kanke Block RNC,593,09:53,480,600,08:00,10:00,1973
2026-01-10,4,Fixed-All Over JH-5,Fixed,2000,3896,AM Cheshire Home Road RNC,480,08:00,480,600,08:00,10:00,1375
2026-01-10,4,Fixed-All Over JH-5,Fixed,2000,3896,AM RIMS Jora Talab RNC,497,08:17,420,540,07:00,09:00,1967
2026-01-10,4,Fixed-All Over JH-5,Fixed,2000,3896,AM TAGORE HILL RNC,589,09:49,480,600,08:00,10:00,1515
2026-01-10,4,Fixed-All Over JH-5,Fixed,2000,3896,AM New Itki Rd ITI Bus Stand RNC,660,11:00,660,780,11:00,13:00,1896
2026-01-10,5,Fixed-All Over JH-6,Fixed,1800,1724,AM Mahaveer Trade Center Gamharia JSR,447,07:27,420,540,07:00,09:00,422
2026-01-10,5,Fixed-All Over JH-6,Fixed,1800,1724,AM Railway Colony JDR,473,07:53,540,660,09:00,11:00,1251
2026-01-10,5,Fixed-All Over JH-6,Fixed,1800,1724,AM Dindly Basti Rd Adityapur JSR,489,08:09,600,720,10:00,12:00,1724
2026-01-10,6,Fixed-All Over JH-7,Fixed,1800,1793,AM New Rd No 1 Sankosai JSR,453,07:33,480,600,08:00,10:00,454
2026-01-10,6,Fixed-All Over JH-7,Fixed,1800,1793,AM MANGO 15 JSR,472,07:52,480,600,08:00,10:00,1244
2026-01-10,6,Fixed-All Over JH-7,Fixed,1800,1793,AM Chepapul JSR,488,08:08,480,600,08:00,10:00,1793
2026-01-10,7,Fixed-All Over JH-8,Fixed,1800,1662,AM Baradwari JSR,466,07:46,540,660,09:00,11:00,1475
2026-01-10,7,Fixed-All Over JH-8,Fixed,1800,1662,AM Ghat Rd Kadma JSR,493,08:13,600,720,10:00,12:00,1662
2026-01-10,8,Fixed-All Over JH-9,Fixed,1800,1759,AM Pahari RNC,388,06:28,360,480,06:00,08:00,87
2026-01-10,8,Fixed-All Over JH-9,Fixed,1800,1759,AM PITAMBRAM PALACE RNC,480,08:00,480,600,08:00,10:00,1759
2026-01-10,9,Fixed-All Over JH-10,Fixed,1800,1791,ASM AG Colony Kadru,360,06:00,360,480,06:00,08:00,570
2026-01-10,9,Fixed-All Over JH-10,Fixed,1800,1791,ASM Adalhatu Morabadi,420,07:00,420,540,07:00,09:00,1791
2026-01-10,10,Fixed-All Over JH-11,Fixed,1800,1675,AM Bariatu Housing RNC,403,06:43,360,480,06:00,08:00,764
2026-01-10,10,Fixed-All Over JH-11,Fixed,1800,1675,AM Bargain RNC,480,08:00,480,600,08:00,10:00,1553
2026-01-10,10,Fixed-All Over JH-11,Fixed,1800,1675,ASM Lower Chutia,507,08:27,420,540,07:00,09:00,1675
2026-01-10,11,Fixed-All Over JH-12,Fixed,1800,1638,AM Zakir Hussain Rd HZB,497,08:17,420,540,07:00,09:00,874
2026-01-10,11,Fixed-All Over JH-12,Fixed,1800,1638,AM Markham HZB,515,08:35,480,600,08:00,10:00,1209
2026-01-10,11,Fixed-All Over JH-12,Fixed,1800,1638,AM Ravi Steel RNC,660,11:00,660,780,11:00,13:00,1638
2026-01-10,12,Fixed-All Over JH-13,Fixed,1800,1638,AM Sindoor HZB,540,09:00,540,660,09:00,11:00,895
2026-01-10,12,Fixed-All Over JH-13,Fixed,1800,1638,ASM Sinchai Colony Chowk HB,561,09:21,480,600,08:00,10:00,1638
2026-01-10,13,Fixed-All Over JH-14,Fixed,1800,1529,AM Zakirnagar New JSR,470,07:50,600,720,10:00,12:00,803
2026-01-10,13,Fixed-All Over JH-14,Fixed,1800,1529,AM E W Link A Rd Sonari JSR,492,08:12,600,720,10:00,12:00,1529
2026-01-10,14,Fixed-All Over JH-15,Fixed,1800,1745,AM Ramnagar HZB,453,07:33,420,540,07:00,09:00,73
2026-01-10,14,Fixed-All Over JH-15,Fixed,1800,1745,AM Kallu Chowk HZB,470,07:50,420,540,07:00,09:00,274
2026-01-10,14,Fixed-All Over JH-15,Fixed,1800,1745,AM Julu Park HB,488,08:08,420,540,07:00,09:00,1562
2026-01-10,14,Fixed-All Over JH-15,Fixed,1800,1745,AM Ratu Rd Kamre RNC,696,11:36,720,840,12:00,14:00,1745
2026-01-10,15,Fixed-All Over JH-16,Fixed,1800,1654,AM Babugaoun Chowk New HZB,522,08:42,480,600,08:00,10:00,1240
2026-01-10,15,Fixed-All Over JH-16,Fixed,1800,1654,AM Hurhuru Chowk HZB,540,09:00,540,660,09:00,11:00,1654
2026-01-10,16,Fixed-All Over JH-17,Fixed,1800,1758,ASM Chhota Govindpur JD,453,07:33,540,660,09:00,11:00,1227
2026-01-10,16,Fixed-All Over JH-17,Fixed,1800,1758,AM Manifit Rd Kalimali JSR,476,07:56,600,720,10:00,12:00,1758
2026-01-10,17,Fixed-All Over JH-18,Fixed,1800,1692,AM New Nutan Nagar HZB,541,09:01,540,660,09:00,11:00,1066
2026-01-10,17,Fixed-All Over JH-18,Fixed,1800,1692,AM New Devi Mandap RNC,692,11:32,720,840,12:00,14:00,1692
2026-01-10,18,Adhoc-Ranchi-1,Adhoc,1800,1793,AM Premnagar Rd No 3 Latma RNC,660,11:00,660,780,11:00,13:00,1793
2026-01-10,19,Adhoc-Ranchi-2,Adhoc,1800,1800,AM Hindpiri RNC,401,06:41,360,480,06:00,08:00,547
2026-01-10,19,Adhoc-Ranchi-2,Adhoc,1800,1800,AM Lalpur RNC,480,08:00,480,600,08:00,10:00,1214
2026-01-10,19,Adhoc-Ranchi-2,Adhoc,1800,1800,AM WC LALPUR RNC,495,08:15,420,540,07:00,09:00,1800
2026-01-10,20,Adhoc-Ranchi-3,Adhoc,1800,1792,AM Chutia Main Road RNC,398,06:38,360,480,06:00,08:00,379
2026-01-10,20,Adhoc-Ranchi-3,Adhoc,1800,1792,ASM Aayodhya Puri RC,480,08:00,480,600,08:00,10:00,1118
2026-01-10,20,Adhoc-Ranchi-3,Adhoc,1800,1792,AM Upper Chutia RNC,502,08:22,480,600,08:00,10:00,1792
2026-01-10,21,Adhoc-Ranchi-4,Adhoc,1800,3319,AM JP Market Dhurwa RNC,360,06:00,360,480,06:00,08:00,1717
2026-01-10,21,Adhoc-Ranchi-4,Adhoc,1800,3319,AM New Chunabhatta RNC,421,07:01,360,480,06:00,08:00,1
2026-01-10,21,Adhoc-Ranchi-4,Adhoc,1800,3319,AM Pe Pee Compound RNC,441,07:21,420,540,07:00,09:00,1319
2026-01-10,22,Adhoc-Ranchi-5,Adhoc,1800,1225,AM Khunti Road Tupudana Chowk RNC,694,11:34,720,840,12:00,14:00,1225
2026-01-10,23,Adhoc-Hazaribagh-6,Adhoc,1800,1769,AM Nayatoli RNC,360,06:00,360,480,06:00,08:00,1769
2026-01-10,24,Adhoc-Hazaribagh-7,Adhoc,1800,1431,AM Indrapuri Ratu Rd RNC,674,11:14,660,780,11:00,13:00,748
2026-01-10,24,Adhoc-Hazaribagh-7,Adhoc,1800,1431,ASM Imli Chowk Harmu,693,11:33,720,840,12:00,14:00,1431
2026-01-10,25,Adhoc-Hazaribagh-8,Adhoc,1800,1590,AM Sail City RNC,664,11:04,660,780,11:00,13:00,738
2026-01-10,25,Adhoc-Hazaribagh-8,Adhoc,1800,1590,ASM Tupudana Chowk,694,11:34,720,840,12:00,14:00,1590
2026-01-10,26,Adhoc-Hazaribagh-9,Adhoc,1800,1779,AM Old Argora RNC,681,11:21,660,780,11:00,13:00,914
2026-01-10,26,Adhoc-Hazaribagh-9,Adhoc,1800,1779,AM New Piper Toli RNC,698,11:38,720,840,12:00,14:00,1779
2026-01-10,27,Adhoc-Hazaribagh-10,Adhoc,1800,1500,AM Panchmukhi Mandir Dhurwa RNC,420,07:00,420,540,07:00,09:00,1500
2026-01-10,28,Adhoc-Jamshedpur-11,Adhoc,1800,1791,AM Super Store Harmu RNC,674,11:14,660,780,11:00,13:00,325
2026-01-10,28,Adhoc-Jamshedpur-11,Adhoc,1800,1791,AM Piskamore Ratu Rd RNC,693,11:33,720,840,12:00,14:00,1791
2026-01-10,29,Adhoc-Jamshedpur-12,Adhoc,1800,1454,AM Doranda RNC,404,06:44,360,480,06:00,08:00,506
2026-01-10,29,Adhoc-Jamshedpur-12,Adhoc,1800,1454,AM Kusai Colony RNC,420,07:00,420,540,07:00,09:00,1237
2026-01-10,29,Adhoc-Jamshedpur-12,Adhoc,1800,1454,AM Hinoo Chowk RNC,438,07:18,360,480,06:00,08:00,1454
2026-01-11,0,Fixed-All Over JH-1,Fixed,2000,3876,AM Kusai Colony RNC,448,07:28,420,540,07:00,09:00,1522
2026-01-11,0,Fixed-All Over JH-1,Fixed,2000,3876,AM Chutia Main Road RNC,467,07:47,360,480,06:00,08:00,1896
2026-01-11,0,Fixed-All Over JH-1,Fixed,2000,3876,AM TAGORE HILL RNC,552,09:12,480,600,08:00,10:00,983
2026-01-11,0,Fixed-All Over JH-1,Fixed,2000,3876,AM Kanke Block RNC,573,09:33,480,600,08:00,10:00,1346
2026-01-11,0,Fixed-All Over JH-1,Fixed,2000,3876,AM Indrapuri Ratu Rd RNC,660,11:00,660,780,11:00,13:00,1498
2026-01-11,0,Fixed-All Over JH-1,Fixed,2000,3876,AM New Devi Mandap RNC,692,11:32,720,840,12:00,14:00,1876
2026-01-11,1,Fixed-All Over JH-2,Fixed,2000,3686,AM Nayatoli RNC,451,07:31,360,480,06:00,08:00,864
2026-01-11,1,Fixed-All Over JH-2,Fixed,2000,3686,AM Pe Pee Compound RNC,529,08:49,420,540,07:00,09:00,1899
2026-01-11,1,Fixed-All Over JH-2,Fixed,2000,3686,AM Super Store Harmu RNC,660,11:00,660,780,11:00,13:00,1388
2026-01-11,1,Fixed-All Over JH-2,Fixed,2000,3686,ASM Imli Chowk Harmu,693,11:33,720,840,12:00,14:00,1686
2026-01-11,2,Fixed-All Over JH-3,Fixed,2000,1891,AM Markham HZB,480,08:00,480,600,08:00,10:00,277
2026-01-11,2,Fixed-All Over JH-3,Fixed,2000,1891,AM Julu Park HB,499,08:19,420,540,07:00,09:00,1289
2026-01-11,2,Fixed-All Over JH-3,Fixed,2000,1891,AM Ramnagar HZB,517,08:37,420,540,07:00,09:00,1891
2026-01-11,3,Fixed-All Over JH-4,Fixed,2000,1935,AM Babugaoun Chowk New HZB,531,08:51,480,600,08:00,10:00,854
2026-01-11,3,Fixed-All Over JH-4,Fixed,2000,1935,AM New Nutan Nagar HZB,548,09:08,540,660,09:00,11:00,1624
2026-01-11,3,Fixed-All Over JH-4,Fixed,2000,1935,AM Ratu Rd Kamre RNC,696,11:36,720,840,12:00,14:00,1935
2026-01-11,4,Fixed-All Over JH-5,Fixed,2000,1981,AM Getlatu RNC,480,08:00,480,600,08:00,10:00,334
2026-01-11,4,Fixed-All Over JH-5,Fixed,2000,1981,AM Tatisilwai Chowk RNC,506,08:26,420,540,07:00,09:00,1981
2026-01-11,5,Fixed-All Over JH-6,Fixed,1800,1623,AM Shiv Mandir Rd Parsudih JSR,411,06:51,420,540,07:00,09:00,246
2026-01-11,5,Fixed-All Over JH-6,Fixed,1800,1623,AM TELCO NEW JSR,439,07:19,600,720,10:00,12:00,819
2026-01-11,5,Fixed-All Over JH-6,Fixed,1800,1623,AM Baradwari JSR,466,07:46,540,660,09:00,11:00,1548
2026-01-11,5,Fixed-All Over JH-6,Fixed,1800,1623,AM Kendih Main Rd Kapali JSR,489,08:09,540,660,09:00,11:00,1623
2026-01-11,6,Fixed-All Over JH-7,Fixed,1800,1538,AM Kathal More RNC,420,07:00,420,540,07:00,09:00,1538
2026-01-11,7,Fixed-All Over JH-8,Fixed,1800,1680,AM Bariatu Housing RNC,360,06:00,360,480,06:00,08:00,1680
2026-01-11,8,Fixed-All Over JH-9,Fixed,1800,1748,AM Lalpur RNC,480,08:00,480,600,08:00,10:00,329
2026-01-11,8,Fixed-All Over JH-9,Fixed,1800,1748,AM PITAMBRAM PALACE RNC,507,08:27,480,600,08:00,10:00,1421
2026-01-11,8,Fixed-All Over JH-9,Fixed,1800,1748,AM Bargain RNC,526,08:46,480,600,08:00,10:00,1748
2026-01-11,9,Fixed-All Over JH-10,Fixed,1800,1751,AM WC LALPUR RNC,420,07:00,420,540,07:00,09:00,1751
2026-01-11,10,Fixed-All Over JH-11,Fixed,1800,1718,AM Hindpiri RNC,396,06:36,360,480,06:00,08:00,334
2026-01-11,10,Fixed-All Over JH-11,Fixed,1800,1718,ASM Aayodhya Puri RC,480,08:00,480,600,08:00,10:00,725
2026-01-11,10,Fixed-All Over JH-11,Fixed,1800,1718,ASM Adalhatu Morabadi,504,08:24,420,540,07:00,09:00,1718
2026-01-11,11,Fixed-All Over JH-12,Fixed,1800,1800,AM RIMS Jora Talab RNC,491,08:11,420,540,07:00,09:00,385
2026-01-11,11,Fixed-All Over JH-12,Fixed,1800,1800,AM Cheshire Home Road RNC,568,09:28,480,600,08:00,10:00,1335
2026-01-11,11,Fixed-All Over JH-12,Fixed,1800,1800,AM New Itki Rd ITI Bus Stand RNC,660,11:00,660,780,11:00,13:00,1800
2026-01-11,12,Fixed-All Over JH-13,Fixed,1800,1723,AM Zakir Hussain Rd HZB,420,07:00,420,540,07:00,09:00,423
2026-01-11,12,Fixed-All Over JH-13,Fixed,1800,1723,AM Kallu Chowk HZB,442,07:22,420,540,07:00,09:00,581
2026-01-11,12,Fixed-All Over JH-13,Fixed,1800,1723,ASM Sinchai Colony Chowk HB,522,08:42,480,600,08:00,10:00,871
2026-01-11,12,Fixed-All Over JH-13,Fixed,1800,1723,AM Sindoor HZB,542,09:02,540,660,09:00,11:00,1322
2026-01-11,12,Fixed-All Over JH-13,Fixed,1800,1723,AM Hurhuru Chowk HZB,567,09:27,540,660,09:00,11:00,1723
2026-01-11,13,Fixed-All Over JH-14,Fixed,1800,1703,AM Dimna Paridih Rd Dimna JSR,430,07:10,420,540,07:00,09:00,314
2026-01-11,13,Fixed-All Over JH-14,Fixed,1800,1703,AM New Rd No 1 Sankosai JSR,449,07:29,480,600,08:00,10:00,570
2026-01-11,13,Fixed-All Over JH-14,Fixed,1800,1703,AM Zakirnagar New JSR,468,07:48,600,720,10:00,12:00,847
2026-01-11,13,Fixed-All Over JH-14,Fixed,1800,1703,AM Ghat Rd Kadma JSR,493,08:13,600,720,10:00,12:00,1703
2026-01-11,14,Fixed-All Over JH-15,Fixed,1800,1416,AM Mahaveer Trade Center Gamharia JSR,430,07:10,420,540,07:00,09:00,283
2026-01-11,14,Fixed-All Over JH-15,Fixed,1800,1416,AM Rd Number 10 Adityapur 2 JSR,457,07:37,540,660,09:00,11:00,691
2026-01-11,14,Fixed-All Over JH-15,Fixed,1800,1416,AM Railway Colony JDR,473,07:53,540,660,09:00,11:00,1180
2026-01-11,14,Fixed-All Over JH-15,Fixed,1800,1416,AM Dindly Basti Rd Adityapur JSR,489,08:09,600,720,10:00,12:00,1416
2026-01-11,15,Fixed-All Over JH-16,Fixed,1800,1787,AM MANGO 15 JSR,438,07:18,480,600,08:00,10:00,368
2026-01-11,15,Fixed-All Over JH-16,Fixed,1800,1787,AM Chepapul JSR,454,07:34,480,600,08:00,10:00,560
2026-01-11,15,Fixed-All Over JH-16,Fixed,1800,1787,AM E W Link A Rd Sonari JSR,477,07:57,600,720,10:00,12:00,961
2026-01-11,15,Fixed-All Over JH-16,Fixed,1800,1787,AM Khunti Road Tupudana Chowk RNC,694,11:34,720,840,12:00,14:00,1787
2026-01-11,16,Fixed-All Over JH-17,Fixed,1800,1780,ASM Chhota Govindpur JD,434,07:14,540,660,09:00,11:00,1236
2026-01-11,16,Fixed-All Over JH-17,Fixed,1800,1780,AM Manifit Rd Kalimali JSR,457,07:37,600,720,10:00,12:00,1609
2026-01-11,16,Fixed-All Over JH-17,Fixed,1800,1780,AM New Parsudih JSR,478,07:58,480,600,08:00,10:00,1780
2026-01-11,17,Fixed-All Over JH-18,Fixed,1800,1793,AM Pahari RNC,360,06:00,360,480,06:00,08:00,1432
2026-01-11,17,Fixed-All Over JH-18,Fixed,1800,1793,AM New Chunabhatta RNC,376,06:16,360,480,06:00,08:00,1793
2026-01-11,18,Adhoc-Ranchi-1,Adhoc,1800,1692,ASM AG Colony Kadru,360,06:00,360,480,06:00,08:00,452
2026-01-11,18,Adhoc-Ranchi-1,Adhoc,1800,1692,AM Panchmukhi Mandir Dhurwa RNC,420,07:00,420,540,07:00,09:00,1692
2026-01-11,19,Adhoc-Ranchi-2,Adhoc,1800,1526,AM Upper Chutia RNC,480,08:00,480,600,08:00,10:00,555
2026-01-11,19,Adhoc-Ranchi-2,Adhoc,1800,1526,ASM Lower Chutia,497,08:17,420,540,07:00,09:00,1526
2026-01-11,20,Adhoc-Ranchi-3,Adhoc,1800,1604,AM Ravi Steel RNC,673,11:13,660,780,11:00,13:00,704
